,County,State,fips,merged_fips,,PAPercent,Year
20420,"Pettis, MO",Missouri,29159,29159,29159-2011,70.525,2011
20421,"Phelps, MO",Missouri,29161,29161,29161-2011,74.665,2011
20422,"Pike, MO",Missouri,29163,29163,29163-2011,68.785,2011
20423,"Platte, MO",Missouri,29165,29165,29165-2011,74.15,2011
20424,"Polk, MO",Missouri,29167,29167,29167-2011,72.44,2011
20425,"Pulaski, MO",Missouri,29169,29169,29169-2011,75.525,2011
20426,"Putnam, MO",Missouri,29171,29171,29171-2011,72.71,2011
20427,"Ralls, MO",Missouri,29173,29173,29173-2011,74.405,2011
20428,"Randolph, MO",Missouri,29175,29175,29175-2011,71.045,2011
20429,"Ray, MO",Missouri,29177,29177,29177-2011,69.005,2011
20430,"Reynolds, MO",Missouri,29179,29179,29179-2011,65.935,2011
20431,"Ripley, MO",Missouri,29181,29181,29181-2011,63.5,2011
20432,"St. Charles, MO",Missouri,29183,29183,29183-2011,77.565,2011
20433,"St. Clair, MO",Missouri,29185,29185,29185-2011,71.545,2011
20434,"St. Genevieve, MO",Missouri,29186,29186,29186-2011,68.785,2011
20435,"St. Francois, MO",Missouri,29187,29187,29187-2011,69.365,2011
20436,"St. Louis, MO",Missouri,29189,29189,29189-2011,77.145,2011
20437,"Saline, MO",Missouri,29195,29195,29195-2011,71.765,2011
20438,"Schuyler, MO",Missouri,29197,29197,29197-2011,73.195,2011
20439,"Scotland, MO",Missouri,29199,29199,29199-2011,68.65,2011
20440,"Scott, MO",Missouri,29201,29201,29201-2011,64.49,2011
20441,"Shannon, MO",Missouri,29203,29203,29203-2011,67.185,2011
20442,"Shelby, MO",Missouri,29205,29205,29205-2011,74.71,2011
20443,"Stoddard, MO",Missouri,29207,29207,29207-2011,64.28,2011
20444,"Stone, MO",Missouri,29209,29209,29209-2011,71.695,2011
20445,"Sullivan, MO",Missouri,29211,29211,29211-2011,70.94,2011
20446,"Taney, MO",Missouri,29213,29213,29213-2011,72.37,2011
20447,"Texas, MO",Missouri,29215,29215,29215-2011,67.575,2011
20448,"Vernon, MO",Missouri,29217,29217,29217-2011,71.41,2011
20449,"Warren, MO",Missouri,29219,29219,29219-2011,71.275,2011
20450,"Washington, MO",Missouri,29221,29221,29221-2011,63.015,2011
20451,"Wayne, MO",Missouri,29223,29223,29223-2011,65.4,2011
20452,"Webster, MO",Missouri,29225,29225,29225-2011,71.525,2011
20453,"Worth, MO",Missouri,29227,29227,29227-2011,71.61,2011
20454,"Wright, MO",Missouri,29229,29229,29229-2011,66.555,2011
20455,"St. Louis City, MO",Missouri,29510,29510,29510-2011,72.195,2011
20456,"Beaverhead, MT",Montana,30001,30001,30001-2011,80.43,2011
20457,"Big Horn, MT",Montana,30003,30003,30003-2011,70.73,2011
20458,"Blaine, MT",Montana,30005,30005,30005-2011,70.77,2011
20459,"Broadwater, MT",Montana,30007,30007,30007-2011,78.8,2011
20460,"Carbon, MT",Montana,30009,30009,30009-2011,77.59,2011
20461,"Carter, MT",Montana,30011,30011,30011-2011,76.11,2011
20462,"Cascade, MT",Montana,30013,30013,30013-2011,74.84,2011
20463,"Chouteau, MT",Montana,30015,30015,30015-2011,75.01,2011
20464,"Custer, MT",Montana,30017,30017,30017-2011,76.575,2011
20465,"Daniels, MT",Montana,30019,30019,30019-2011,78.765,2011
20466,"Dawson, MT",Montana,30021,30021,30021-2011,76.31,2011
20467,"Deer Lodge, MT",Montana,30023,30023,30023-2011,77.01,2011
20468,"Fallon, MT",Montana,30025,30025,30025-2011,75.265,2011
20469,"Fergus, MT",Montana,30027,30027,30027-2011,77.675,2011
20470,"Flathead, MT",Montana,30029,30029,30029-2011,80.47,2011
20471,"Gallatin County and Yellowstone National Park, MT",Montana,30031,30031,30031-2011,83.925,2011
20472,"Garfield, MT",Montana,30033,30033,30033-2011,74.6,2011
20473,"Glacier, MT",Montana,30035,30035,30035-2011,69.71,2011
20474,"Golden Valley, MT",Montana,30037,30037,30037-2011,74.31,2011
20475,"Granite, MT",Montana,30039,30039,30039-2011,79.56,2011
20476,"Hill, MT",Montana,30041,30041,30041-2011,71.75,2011
20477,"Jefferson, MT",Montana,30043,30043,30043-2011,79.53,2011
20478,"Judith Basin, MT",Montana,30045,30045,30045-2011,78.025,2011
20479,"Lake, MT",Montana,30047,30047,30047-2011,77.635,2011
20480,"Lewis and Clark, MT",Montana,30049,30049,30049-2011,81.14,2011
20481,"Liberty, MT",Montana,30051,30051,30051-2011,64.92,2011
20482,"Lincoln, MT",Montana,30053,30053,30053-2011,78.135,2011
20483,"McCone, MT",Montana,30055,30055,30055-2011,77.54,2011
20484,"Madison, MT",Montana,30057,30057,30057-2011,78.57,2011
20485,"Meagher, MT",Montana,30059,30059,30059-2011,75.74,2011
20486,"Mineral, MT",Montana,30061,30061,30061-2011,74.33,2011
20487,"Missoula, MT",Montana,30063,30063,30063-2011,82.965,2011
20488,"Musselshell, MT",Montana,30065,30065,30065-2011,75.055,2011
20489,"Park, MT",Montana,30067,30067,30067-2011,80.37,2011
20490,"Petroleum, MT",Montana,30069,30069,30069-2011,77.225,2011
20491,"Phillips, MT",Montana,30071,30071,30071-2011,75.575,2011
20492,"Pondera, MT",Montana,30073,30073,30073-2011,76.1,2011
20493,"Powder River, MT",Montana,30075,30075,30075-2011,74.97,2011
20494,"Powell, MT",Montana,30077,30077,30077-2011,79.305,2011
20495,"Prairie, MT",Montana,30079,30079,30079-2011,73.98,2011
20496,"Ravalli, MT",Montana,30081,30081,30081-2011,82.01,2011
20497,"Richland, MT",Montana,30083,30083,30083-2011,73.525,2011
20498,"Roosevelt, MT",Montana,30085,30085,30085-2011,70.985,2011
20499,"Rosebud, MT",Montana,30087,30087,30087-2011,72.94,2011
20500,"Sanders, MT",Montana,30089,30089,30089-2011,75.67,2011
20501,"Sheridan, MT",Montana,30091,30091,30091-2011,75.86,2011
20502,"Silver Bow, MT",Montana,30093,30093,30093-2011,76.585,2011
20503,"Stillwater, MT",Montana,30095,30095,30095-2011,78.495,2011
20504,"Sweet Grass, MT",Montana,30097,30097,30097-2011,78.475,2011
20505,"Teton, MT",Montana,30099,30099,30099-2011,76.545,2011
20506,"Toole, MT",Montana,30101,30101,30101-2011,75.79,2011
20507,"Treasure, MT",Montana,30103,30103,30103-2011,73.79,2011
20508,"Valley, MT",Montana,30105,30105,30105-2011,74.725,2011
20509,"Wheatland, MT",Montana,30107,30107,30107-2011,72.785,2011
20510,"Wibaux, MT",Montana,30109,30109,30109-2011,72.585,2011
20511,"Yellowstone, MT",Montana,30111,30111,30111-2011,76.53,2011
20512,"Adams, NE",Nebraska,31001,31001,31001-2011,76.02,2011
20513,"Antelope, NE",Nebraska,31003,31003,31003-2011,77.525,2011
20514,"Arthur, NE",Nebraska,31005,31005,31005-2011,79.45,2011
20515,"Banner, NE",Nebraska,31007,31007,31007-2011,75.585,2011
20516,"Blaine, NE",Nebraska,31009,31009,31009-2011,79.885,2011
20517,"Boone, NE",Nebraska,31011,31011,31011-2011,77.525,2011
20518,"Box Butte, NE",Nebraska,31013,31013,31013-2011,76.555,2011
20519,"Boyd, NE",Nebraska,31015,31015,31015-2011,76.6,2011
20520,"Brown, NE",Nebraska,31017,31017,31017-2011,77.09,2011
20521,"Buffalo, NE",Nebraska,31019,31019,31019-2011,76.55,2011
20522,"Burt, NE",Nebraska,31021,31021,31021-2011,75.195,2011
20523,"Butler, NE",Nebraska,31023,31023,31023-2011,75.435,2011
20524,"Cass, NE",Nebraska,31025,31025,31025-2011,75.18,2011
20525,"Cedar, NE",Nebraska,31027,31027,31027-2011,77.35,2011
20526,"Chase, NE",Nebraska,31029,31029,31029-2011,77.615,2011
20527,"Cherry, NE",Nebraska,31031,31031,31031-2011,77.795,2011
20528,"Cheyenne, NE",Nebraska,31033,31033,31033-2011,79.545,2011
20529,"Clay, NE",Nebraska,31035,31035,31035-2011,75.41,2011
20530,"Colfax, NE",Nebraska,31037,31037,31037-2011,68.525,2011
20531,"Cuming, NE",Nebraska,31039,31039,31039-2011,75.35,2011
20532,"Custer, NE",Nebraska,31041,31041,31041-2011,77.19,2011
20533,"Dakota, NE",Nebraska,31043,31043,31043-2011,66.79,2011
20534,"Dawes, NE",Nebraska,31045,31045,31045-2011,77.89,2011
20535,"Dawson, NE",Nebraska,31047,31047,31047-2011,70.295,2011
20536,"Deuel, NE",Nebraska,31049,31049,31049-2011,77.16,2011
20537,"Dixon, NE",Nebraska,31051,31051,31051-2011,74.055,2011
20538,"Dodge, NE",Nebraska,31053,31053,31053-2011,72.865,2011
20539,"Douglas, NE",Nebraska,31055,31055,31055-2011,74.88,2011
20540,"Dundy, NE",Nebraska,31057,31057,31057-2011,78.505,2011
20541,"Fillmore, NE",Nebraska,31059,31059,31059-2011,77.165,2011
20542,"Franklin, NE",Nebraska,31061,31061,31061-2011,77.49,2011
20543,"Frontier, NE",Nebraska,31063,31063,31063-2011,77.825,2011
20544,"Furnas, NE",Nebraska,31065,31065,31065-2011,75.2,2011
20545,"Gage, NE",Nebraska,31067,31067,31067-2011,73.19,2011
20546,"Garden, NE",Nebraska,31069,31069,31069-2011,77.28,2011
20547,"Garfield, NE",Nebraska,31071,31071,31071-2011,77.365,2011
20548,"Gosper, NE",Nebraska,31073,31073,31073-2011,79.01,2011
20549,"Grant, NE",Nebraska,31075,31075,31075-2011,78.57,2011
20550,"Greeley, NE",Nebraska,31077,31077,31077-2011,77.795,2011
20551,"Hall, NE",Nebraska,31079,31079,31079-2011,71.7,2011
20552,"Hamilton, NE",Nebraska,31081,31081,31081-2011,77.145,2011
20553,"Harlan, NE",Nebraska,31083,31083,31083-2011,77.33,2011
20554,"Hayes, NE",Nebraska,31085,31085,31085-2011,75.6,2011
20555,"Hitchcock, NE",Nebraska,31087,31087,31087-2011,76.8,2011
20556,"Holt, NE",Nebraska,31089,31089,31089-2011,77.43,2011
20557,"Hooker, NE",Nebraska,31091,31091,31091-2011,78.835,2011
20558,"Howard, NE",Nebraska,31093,31093,31093-2011,75.955,2011
20559,"Jefferson, NE",Nebraska,31095,31095,31095-2011,75.205,2011
20560,"Johnson, NE",Nebraska,31097,31097,31097-2011,73.715,2011
20561,"Kearney, NE",Nebraska,31099,31099,31099-2011,77.62,2011
20562,"Keith, NE",Nebraska,31101,31101,31101-2011,75.98,2011
20563,"Keya Paha, NE",Nebraska,31103,31103,31103-2011,77.485,2011
20564,"Kimball, NE",Nebraska,31105,31105,31105-2011,76.145,2011
20565,"Knox, NE",Nebraska,31107,31107,31107-2011,75.41,2011
20566,"Lancaster, NE",Nebraska,31109,31109,31109-2011,79.65,2011
20567,"Lincoln, NE",Nebraska,31111,31111,31111-2011,74.035,2011
20568,"Logan, NE",Nebraska,31113,31113,31113-2011,78.995,2011
20569,"Loup, NE",Nebraska,31115,31115,31115-2011,77.825,2011
20570,"McPherson, NE",Nebraska,31117,31117,31117-2011,76.615,2011
20571,"Madison, NE",Nebraska,31119,31119,31119-2011,75.92,2011
20572,"Merrick, NE",Nebraska,31121,31121,31121-2011,76.065,2011
20573,"Morrill, NE",Nebraska,31123,31123,31123-2011,73.985,2011
20574,"Nance, NE",Nebraska,31125,31125,31125-2011,75.42,2011
20575,"Nemaha, NE",Nebraska,31127,31127,31127-2011,76.67,2011
20576,"Nuckolls, NE",Nebraska,31129,31129,31129-2011,77.73,2011
20577,"Otoe, NE",Nebraska,31131,31131,31131-2011,72.555,2011
20578,"Pawnee, NE",Nebraska,31133,31133,31133-2011,75.765,2011
20579,"Perkins, NE",Nebraska,31135,31135,31135-2011,77.6,2011
20580,"Phelps, NE",Nebraska,31137,31137,31137-2011,78.59,2011
20581,"Pierce, NE",Nebraska,31139,31139,31139-2011,77.205,2011
20582,"Platte, NE",Nebraska,31141,31141,31141-2011,76.245,2011
20583,"Polk, NE",Nebraska,31143,31143,31143-2011,76.825,2011
20584,"Red Willow, NE",Nebraska,31145,31145,31145-2011,78.495,2011
20585,"Richardson, NE",Nebraska,31147,31147,31147-2011,77.225,2011
20586,"Rock, NE",Nebraska,31149,31149,31149-2011,78.06,2011
20587,"Saline, NE",Nebraska,31151,31151,31151-2011,71.645,2011
20588,"Sarpy, NE",Nebraska,31153,31153,31153-2011,78.005,2011
20589,"Saunders, NE",Nebraska,31155,31155,31155-2011,74.595,2011
20590,"Scotts Bluff, NE",Nebraska,31157,31157,31157-2011,73.32,2011
20591,"Seward, NE",Nebraska,31159,31159,31159-2011,76.69,2011
20592,"Sheridan, NE",Nebraska,31161,31161,31161-2011,76.665,2011
20593,"Sherman, NE",Nebraska,31163,31163,31163-2011,74.935,2011
20594,"Sioux, NE",Nebraska,31165,31165,31165-2011,77.25,2011
20595,"Stanton, NE",Nebraska,31167,31167,31167-2011,77.77,2011
20596,"Thayer, NE",Nebraska,31169,31169,31169-2011,75.21,2011
20597,"Thomas, NE",Nebraska,31171,31171,31171-2011,78.625,2011
20598,"Thurston, NE",Nebraska,31173,31173,31173-2011,70.56,2011
20599,"Valley, NE",Nebraska,31175,31175,31175-2011,77.66,2011
20600,"Washington, NE",Nebraska,31177,31177,31177-2011,77.33,2011
20601,"Wayne, NE",Nebraska,31179,31179,31179-2011,78.39,2011
20602,"Webster, NE",Nebraska,31181,31181,31181-2011,76.98,2011
20603,"Wheeler, NE",Nebraska,31183,31183,31183-2011,80.005,2011
20604,"York, NE",Nebraska,31185,31185,31185-2011,74.37,2011
20605,"Churchill, NV",Nevada,32001,32001,32001-2011,74.455,2011
20606,"Clark, NV",Nevada,32003,32003,32003-2011,74.34,2011
20607,"Douglas, NV",Nevada,32005,32005,32005-2011,83.525,2011
20608,"Elko, NV",Nevada,32007,32007,32007-2011,75.545,2011
20609,"Esmeralda, NV",Nevada,32009,32009,32009-2011,72.435,2011
20610,"Eureka, NV",Nevada,32011,32011,32011-2011,75.445,2011
20611,"Humboldt, NV",Nevada,32013,32013,32013-2011,74.445,2011
20612,"Lander, NV",Nevada,32015,32015,32015-2011,70.11,2011
20613,"Lincoln, NV",Nevada,32017,32017,32017-2011,73.035,2011
20614,"Lyon, NV",Nevada,32019,32019,32019-2011,74.835,2011
20615,"Mineral, NV",Nevada,32021,32021,32021-2011,73.695,2011
20616,"Nye, NV",Nevada,32023,32023,32023-2011,70.805,2011
20617,"Pershing, NV",Nevada,32027,32027,32027-2011,72.495,2011
20618,"Storey, NV",Nevada,32029,32029,32029-2011,78.425,2011
20619,"Washoe, NV",Nevada,32031,32031,32031-2011,82.4,2011
20620,"White Pine, NV",Nevada,32033,32033,32033-2011,74.07,2011
20621,"Carson City, NV",Nevada,32510,32510,32510-2011,79.855,2011
20622,"Belknap, NH",New Hampshire,33001,33001,33001-2011,80.835,2011
20623,"Carroll, NH",New Hampshire,33003,33003,33003-2011,80.53,2011
20624,"Cheshire, NH",New Hampshire,33005,33005,33005-2011,80.33,2011
20625,"Coos, NH",New Hampshire,33007,33007,33007-2011,73.99,2011
20626,"Grafton, NH",New Hampshire,33009,33009,33009-2011,82.07,2011
20627,"Hillsborough, NH",New Hampshire,33011,33011,33011-2011,77.855,2011
20628,"Merrimack, NH",New Hampshire,33013,33013,33013-2011,79.98,2011
20629,"Rockingham, NH",New Hampshire,33015,33015,33015-2011,80.275,2011
20630,"Strafford, NH",New Hampshire,33017,33017,33017-2011,77.67,2011
20631,"Sullivan, NH",New Hampshire,33019,33019,33019-2011,77.1,2011
20632,"Atlantic, NJ",New Jersey,34001,34001,34001-2011,74.865,2011
20633,"Bergen, NJ",New Jersey,34003,34003,34003-2011,77.02,2011
20634,"Burlington, NJ",New Jersey,34005,34005,34005-2011,77.085,2011
20635,"Camden, NJ",New Jersey,34007,34007,34007-2011,71.645,2011
20636,"Cape May, NJ",New Jersey,34009,34009,34009-2011,76.44,2011
20637,"Cumberland, NJ",New Jersey,34011,34011,34011-2011,68.515,2011
20638,"Essex, NJ",New Jersey,34013,34013,34013-2011,71.005,2011
20639,"Gloucester, NJ",New Jersey,34015,34015,34015-2011,74.865,2011
20640,"Hudson, NJ",New Jersey,34017,34017,34017-2011,70.115,2011
20641,"Hunterdon, NJ",New Jersey,34019,34019,34019-2011,81.395,2011
20642,"Mercer, NJ",New Jersey,34021,34021,34021-2011,76.335,2011
20643,"Middlesex, NJ",New Jersey,34023,34023,34023-2011,74.17,2011
20644,"Monmouth, NJ",New Jersey,34025,34025,34025-2011,77.97,2011
20645,"Morris, NJ",New Jersey,34027,34027,34027-2011,79.59,2011
20646,"Ocean, NJ",New Jersey,34029,34029,34029-2011,75.225,2011
20647,"Passaic, NJ",New Jersey,34031,34031,34031-2011,70.17,2011
20648,"Salem, NJ",New Jersey,34033,34033,34033-2011,70.61,2011
20649,"Somerset, NJ",New Jersey,34035,34035,34035-2011,78.815,2011
20650,"Sussex, NJ",New Jersey,34037,34037,34037-2011,76.13,2011
20651,"Union, NJ",New Jersey,34039,34039,34039-2011,72.375,2011
20652,"Warren, NJ",New Jersey,34041,34041,34041-2011,74.38,2011
20653,"Bernalillo, NM",New Mexico,35001,35001,35001-2011,80.27,2011
20654,"Catron, NM",New Mexico,35003,35003,35003-2011,75.4,2011
20655,"Chaves, NM",New Mexico,35005,35005,35005-2011,70.575,2011
20656,"Cibola, NM",New Mexico,35006,35006,35006-2011,72.795,2011
20657,"Colfax, NM",New Mexico,35007,35007,35007-2011,75.535,2011
20658,"Curry, NM",New Mexico,35009,35009,35009-2011,70.475,2011
20659,"De Baca, NM",New Mexico,35011,35011,35011-2011,69.96,2011
20660,"Dona Ana, NM",New Mexico,35013,35013,35013-2011,76.265,2011
20661,"Eddy, NM",New Mexico,35015,35015,35015-2011,70.435,2011
20662,"Grant, NM",New Mexico,35017,35017,35017-2011,75.965,2011
20663,"Guadalupe, NM",New Mexico,35019,35019,35019-2011,75.65,2011
20664,"Harding, NM",New Mexico,35021,35021,35021-2011,76.765,2011
20665,"Hidalgo, NM",New Mexico,35023,35023,35023-2011,71.29,2011
20666,"Lea, NM",New Mexico,35025,35025,35025-2011,64.125,2011
20667,"Lincoln, NM",New Mexico,35027,35027,35027-2011,76.89,2011
20668,"Los Alamos, NM",New Mexico,35028,35028,35028-2011,86.37,2011
20669,"Luna, NM",New Mexico,35029,35029,35029-2011,71.265,2011
20670,"McKinley, NM",New Mexico,35031,35031,35031-2011,74.385,2011
20671,"Mora, NM",New Mexico,35033,35033,35033-2011,79.59,2011
20672,"Otero, NM",New Mexico,35035,35035,35035-2011,75.025,2011
20673,"Quay, NM",New Mexico,35037,35037,35037-2011,70.945,2011
20674,"Rio Arriba, NM",New Mexico,35039,35039,35039-2011,74.7,2011
20675,"Roosevelt, NM",New Mexico,35041,35041,35041-2011,69.07,2011
20676,"Sandoval, NM",New Mexico,35043,35043,35043-2011,80.16,2011
20677,"San Juan, NM",New Mexico,35045,35045,35045-2011,75.13,2011
20678,"San Miguel, NM",New Mexico,35047,35047,35047-2011,77.065,2011
20679,"Santa Fe, NM",New Mexico,35049,35049,35049-2011,83.895,2011
20680,"Sierra, NM",New Mexico,35051,35051,35051-2011,75.245,2011
20681,"Socorro, NM",New Mexico,35053,35053,35053-2011,74.125,2011
20682,"Taos, NM",New Mexico,35055,35055,35055-2011,80.41,2011
20683,"Torrance, NM",New Mexico,35057,35057,35057-2011,75.095,2011
20684,"Union, NM",New Mexico,35059,35059,35059-2011,74.23,2011
20685,"Valencia, NM",New Mexico,35061,35061,35061-2011,73.195,2011
20686,"Albany, NY",New York,36001,36001,36001-2011,77.925,2011
20687,"Allegany, NY",New York,36003,36003,36003-2011,73.775,2011
20688,"Bronx, NY",New York,36005,36005,36005-2011,68.03,2011
20689,"Broome, NY",New York,36007,36007,36007-2011,76.945,2011
20690,"Cattaraugus, NY",New York,36009,36009,36009-2011,72.92,2011
20691,"Cayuga, NY",New York,36011,36011,36011-2011,74.145,2011
20692,"Chautauqua, NY",New York,36013,36013,36013-2011,74.525,2011
20693,"Chemung, NY",New York,36015,36015,36015-2011,73.49,2011
20694,"Chenango, NY",New York,36017,36017,36017-2011,74.52,2011
20695,"Clinton, NY",New York,36019,36019,36019-2011,76.85,2011
20696,"Columbia, NY",New York,36021,36021,36021-2011,76.405,2011
20697,"Cortland, NY",New York,36023,36023,36023-2011,75.72,2011
20698,"Delaware, NY",New York,36025,36025,36025-2011,74.005,2011
20699,"Dutchess, NY",New York,36027,36027,36027-2011,78.305,2011
20700,"Erie, NY",New York,36029,36029,36029-2011,76.325,2011
20701,"Essex, NY",New York,36031,36031,36031-2011,78.455,2011
20702,"Franklin, NY",New York,36033,36033,36033-2011,73.32,2011
20703,"Fulton, NY",New York,36035,36035,36035-2011,72.24,2011
20704,"Genesee, NY",New York,36037,36037,36037-2011,75.86,2011
20705,"Greene, NY",New York,36039,36039,36039-2011,73.16,2011
20706,"Hamilton, NY",New York,36041,36041,36041-2011,75.91,2011
20707,"Herkimer, NY",New York,36043,36043,36043-2011,74.185,2011
20708,"Jefferson, NY",New York,36045,36045,36045-2011,73.895,2011
20709,"Kings, NY",New York,36047,36047,36047-2011,72.915,2011
20710,"Lewis, NY",New York,36049,36049,36049-2011,72.725,2011
20711,"Livingston, NY",New York,36051,36051,36051-2011,76.18,2011
20712,"Madison, NY",New York,36053,36053,36053-2011,76.35,2011
20713,"Monroe, NY",New York,36055,36055,36055-2011,79.185,2011
20714,"Montgomery, NY",New York,36057,36057,36057-2011,72.81,2011
20715,"Nassau, NY",New York,36059,36059,36059-2011,76.28,2011
20716,"New York, NY",New York,36061,36061,36061-2011,80.455,2011
20717,"Niagara, NY",New York,36063,36063,36063-2011,74.205,2011
20718,"Oneida, NY",New York,36065,36065,36065-2011,73.6,2011
20719,"Onondaga, NY",New York,36067,36067,36067-2011,77.61,2011
20720,"Ontario, NY",New York,36069,36069,36069-2011,78.685,2011
20721,"Orange, NY",New York,36071,36071,36071-2011,74.56,2011
20722,"Orleans, NY",New York,36073,36073,36073-2011,72.19,2011
20723,"Oswego, NY",New York,36075,36075,36075-2011,73.7,2011
20724,"Otsego, NY",New York,36077,36077,36077-2011,76.005,2011
20725,"Putnam, NY",New York,36079,36079,36079-2011,78.89,2011
20726,"Queens, NY",New York,36081,36081,36081-2011,72.475,2011
20727,"Rensselaer, NY",New York,36083,36083,36083-2011,77.18,2011
20728,"Richmond, NY",New York,36085,36085,36085-2011,73.18,2011
20729,"Rockland, NY",New York,36087,36087,36087-2011,75.7,2011
20730,"St. Lawrence, NY",New York,36089,36089,36089-2011,72.345,2011
