FIPS,State,County,2007,2009,2011
53025,WA,Grant,0.601605082,0.567549774,0.55881225
53027,WA,Grays Harbor,0.602722061,0.584982659,0.60651173
53029,WA,Island,0.507049221,0.4564858,0.481189297
53031,WA,Jefferson,0.751545793,0.707642539,0.568105868
53033,WA,King,0.897978257,0.875581351,0.842250835
53035,WA,Kitsap,0.684623688,0.651825527,0.593010333
53037,WA,Kittitas,1.172363485,1.163614287,1.201085782
53039,WA,Klickitat,0.397831817,0.243261652,0.289897087
53041,WA,Lewis,0.773416193,0.695735941,0.632402735
53043,WA,Lincoln,0.779271381,0.585480094,0.668193967
53045,WA,Mason,0.563152245,0.465388858,0.393320113
53047,WA,Okanogan,0.606229003,0.443874531,0.507111637
53049,WA,Pacific,1.211669307,0.846182775,0.621118012
53051,WA,Pend Oreille,0.312695435,0.308975745,0.231910946
53053,WA,Pierce,0.709257424,0.638776361,0.636214204
53055,WA,San Juan,1.112565445,1.097907517,1.072961373
53057,WA,Skagit,0.782721635,0.669265648,0.694273933
53059,WA,Skamania,0.46515955,0.183587296,0.269372362
53061,WA,Snohomish,0.779810744,0.754422514,0.726744186
53063,WA,Spokane,0.758460894,0.719034573,0.719772206
53065,WA,Stevens,0.548232546,0.590541881,0.505793636
53067,WA,Thurston,0.716329377,0.705238287,0.646943969
53069,WA,Wahkiakum,0.501882058,0.492368291,0.501127537
53071,WA,Walla Walla,0.539046062,0.575695491,0.553802779
53073,WA,Whatcom,0.715608033,0.603689993,0.62848922
53075,WA,Whitman,0.58416902,0.702757151,0.709896399
53077,WA,Yakima,0.675885108,0.631656446,0.61098725
54001,WV,Barbour,0.323227099,0.31729915,0.423728814
54003,WV,Berkeley,0.641488253,0.510331812,0.557919622
54005,WV,Boone,0.358294518,0.323768667,0.286368843
54007,WV,Braxton,0.618259257,0.554246917,0.621332413
54009,WV,Brooke,0.717481219,0.808201114,0.796846167
54011,WV,Cabell,1.186063751,1.050265717,1.158784518
54013,WV,Calhoun,0.276472215,0.140488901,0.130684788
54015,WV,Clay,0.099206349,0.099780483,0.106871861
54017,WV,Doddridge,0,0,0
54019,WV,Fayette,0.38874371,0.542028923,0.481410972
54021,WV,Gilmer,0.435034803,0.293083236,0.114876508
54023,WV,Grant,0.505689001,0.338037691,0.252291649
54025,WV,Greenbrier,0.806986195,0.753033858,0.865921788
54027,WV,Hampshire,0.35362242,0.352500551,0.377960692
54029,WV,Hancock,0.831725331,0.840929732,0.785057734
54031,WV,Hardy,0.442282176,0.29387995,0.359401955
54033,WV,Harrison,0.896412879,0.711062095,0.80649807
54035,WV,Jackson,0.566031061,0.748209641,0.786566807
54037,WV,Jefferson,0.529183489,0.606635071,0.571692024
54039,WV,Kanawha,1.026043712,0.960018366,0.967163248
54041,WV,Lewis,0.75885821,0.805014088,0.974658869
54043,WV,Lincoln,0.270416441,0.361222739,0.278422274
54045,WV,Logan,0.760841998,0.704265029,0.630880215
54047,WV,McDowell,0.350216697,0.223234217,0.368171568
54049,WV,Marion,0.846083339,0.881740909,0.812921924
54051,WV,Marshall,0.481521608,0.645042388,0.640243902
54053,WV,Mason,0.353745775,0.391113892,0.402959924
54055,WV,Mercer,0.6019686,0.56523635,0.576322741
54057,WV,Mineral,0.557641548,0.551389502,0.390181612
54059,WV,Mingo,0.5247573,0.454769394,0.376463502
54061,WV,Monongalia,0.902114831,0.965808171,0.913445924
54063,WV,Monroe,0,0,0.073887986
54065,WV,Morgan,0.423934109,0.427220018,0.228115198
54067,WV,Nicholas,0.576745617,0.57223515,0.685244404
54069,WV,Ohio,0.902527076,0.931500625,0.994440175
54071,WV,Pendleton,0.265392781,0.270635995,0.260654242
54073,WV,Pleasants,0.801924619,0.814774579,0.656943897
54075,WV,Pocahontas,0.11646867,0.118793062,0.113817437
54077,WV,Preston,0.329435019,0.36367243,0.355840228
54079,WV,Putnam,0.963829129,0.969949527,0.946293387
54081,WV,Raleigh,0.674240208,0.707186786,0.593981827
54083,WV,Randolph,0.563956152,0.493131384,0.475139997
54085,WV,Ritchie,0.290247678,0.489811912,0.388538125
54087,WV,Roane,0.396799153,0.268997983,0.403822856
54089,WV,Summers,0.605968793,0.458680529,0.576909209
54091,WV,Taylor,0.678886626,0.61244488,0.650271932
54093,WV,Tucker,0.878477306,0.733998826,0.85457912
54095,WV,Tyler,0.445285539,0.576036866,0.328911304
54097,WV,Upshur,0.467091295,0.504074603,0.575610558
54099,WV,Wayne,0.506243672,0.486393152,0.451027869
54101,WV,Webster,0.423056584,0.317662008,0.109373291
54103,WV,Wetzel,0.911134058,1.04770122,1.100850101
54105,WV,Wirt,0.349589233,0.356824264,0.520652551
54107,WV,Wood,0.985233095,0.897707393,0.883838384
54109,WV,Wyoming,0.339155503,0.343288706,0.2989026
55001,WI,Adams,0.195800088,0.348466746,0.43409058
55003,WI,Ashland,0.554084837,0.679809653,0.681452113
55005,WI,Barron,0.548606539,0.636090456,0.632042369
55007,WI,Bayfield,0.399440783,0.473324768,0.529836413
55009,WI,Brown,0.625077107,0.618634234,0.636405581
55011,WI,Buffalo,0.291014915,0.148975791,0.147721397
55013,WI,Burnett,0.370805265,0.251825737,0.128998968
55015,WI,Calumet,0.383885828,0.402333535,0.404122045
55017,WI,Chippewa,0.33356683,0.428979195,0.44601612
55019,WI,Clark,0.299239931,0.269251481,0.259052444
55021,WI,Columbia,0.544820572,0.54377379,0.702876522
55023,WI,Crawford,0.473484848,0.358615743,0.418810578
55025,WI,Dane,0.785283699,0.795755428,0.798453098
55027,WI,Dodge,0.433122471,0.389305548,0.372204239
55029,WI,Door,0.611884966,0.503325544,0.539180446
55031,WI,Douglas,0.593892049,0.609838732,0.589502324
55033,WI,Dunn,0.446470533,0.418916403,0.432102977
55035,WI,Eau Claire,0.87243018,0.844993914,0.841017631
55037,WI,Florence,0.211237854,0.219587176,0.225225225
55039,WI,Fond du Lac,0.66414426,0.679524333,0.666150726
55041,WI,Forest,0.307660753,0.312337324,0.324815938
55043,WI,Grant,0.449016246,0.449300521,0.410076157
55045,WI,Green,0.391531728,0.470783716,0.325282589
55047,WI,Green Lake,0.160901046,0.270679948,0.261862365
55049,WI,Iowa,0.424412189,0.425568133,0.508496123
55051,WI,Iron,0.798212005,0.493583416,0.508992195
55053,WI,Jackson,0.554938957,0.553152972,0.534889375
55055,WI,Jefferson,0.574956878,0.569074512,0.500339516
55057,WI,Juneau,0.188430375,0.340251786,0.26195644
55059,WI,Kenosha,0.663044479,0.628847154,0.639596397
55061,WI,Kewaunee,0.343103617,0.246123554,0.242848123
55063,WI,La Crosse,0.699626866,0.747719456,0.726819645
55065,WI,Lafayette,0.316455696,0.381267078,0.237882843
55067,WI,Langlade,0.541791853,0.449820072,0.555948651
55069,WI,Lincoln,0.371220302,0.476125697,0.48947626
55071,WI,Manitowoc,0.420641107,0.434334785,0.432226833
55073,WI,Marathon,0.592339588,0.547062578,0.543154762
55075,WI,Marinette,0.496500851,0.548036599,0.624159785
55077,WI,Marquette,0.403822856,0.271609968,0.259084138
55078,WI,Menominee,0,0,0
55079,WI,Milwaukee,0.623828353,0.604468271,0.615202429
55081,WI,Monroe,0.348157088,0.457038391,0.421753607
55083,WI,Oconto,0.321353971,0.37686075,0.400341625
55085,WI,Oneida,0.911728139,0.751461175,0.726236697
55087,WI,Outagamie,0.667729662,0.632214727,0.646383345
55089,WI,Ozaukee,0.620456328,0.614058463,0.589132243
55091,WI,Pepin,0.406669378,0.548471137,0.539665407
55093,WI,Pierce,0.502891627,0.474040069,0.416034457
55095,WI,Polk,0.407479513,0.474554822,0.635785649
55097,WI,Portage,0.525286719,0.534867584,0.570743679
55099,WI,Price,0.414393259,0.562825383,0.643132771
55101,WI,Racine,0.47594475,0.508472042,0.491330071
55103,WI,Richland,0.385080867,0.33617212,0.444864594
55105,WI,Rock,0.614616586,0.618151166,0.59340879
55107,WI,Rusk,0.485403231,0.626435582,0.341973873
55109,WI,St. Croix,0.653481949,0.611870283,0.506347001
55111,WI,Sauk,0.822946491,0.814636299,0.706373415
55113,WI,Sawyer,0.589900897,0.590353622,0.482043866
55115,WI,Shawano,0.413474401,0.291502696,0.359247018
55117,WI,Sheboygan,0.517031364,0.506284916,0.573170414
55119,WI,Taylor,0.362450163,0.312142337,0.338802575
55121,WI,Trempealeau,0.469144713,0.540462636,0.551705114
55123,WI,Vernon,0.241454244,0.272814077,0.300460706
55125,WI,Vilas,0.683060109,0.558243394,0.559649286
55127,WI,Walworth,0.668402518,0.646168222,0.689782476
55129,WI,Washburn,0.301640927,0.420016801,0.439919558
55131,WI,Washington,0.655267099,0.550959971,0.551417824
55133,WI,Waukesha,0.649042267,0.655089076,0.644946638
55135,WI,Waupaca,0.518911439,0.600019355,0.588436278
55137,WI,Waushara,0.526763645,0.406404942,0.366210938
55139,WI,Winnebago,0.619310089,0.618228561,0.602269542
55141,WI,Wood,0.555352378,0.486933939,0.44126496
56001,WY,Albany,0.738939007,0.853468319,0.840358915
56003,WY,Big Horn,0.351648352,0.431741646,0.425206225
56005,WY,Campbell,0.49429094,0.614096936,0.557724484
56007,WY,Carbon,0.324738585,0.572519084,0.316736349
56009,WY,Converse,0.543731552,0.589188393,0.654307525
56011,WY,Crook,0.62764789,0.450924395,0.562508789
56013,WY,Fremont,0.588739028,0.594023606,0.492865768
56015,WY,Goshen,0.579566153,0.649403361,0.591016548
56017,WY,Hot Springs,1.110864252,1.089324619,0.625130235
56019,WY,Johnson,0.864838152,0.820536866,0.925711641
56021,WY,Laramie,0.681285436,0.832826885,0.776866638
56023,WY,Lincoln,0.927185066,0.647249191,0.664047369
56025,WY,Natrona,0.835456786,0.832125409,0.759500301
56027,WY,Niobrara,1.283697047,1.267962806,1.204335608
56029,WY,Park,0.881899023,0.857878181,0.734471181
56031,WY,Platte,0.836620055,0.976085896,0.90950432
56033,WY,Sheridan,0.572512255,0.445770325,0.478812545
56035,WY,Sublette,0.255167134,0.568698817,0.098561009
56037,WY,Sweetwater,0.686673449,0.654926503,0.565930956
56039,WY,Teton,0.996363274,1.207146306,1.253016521
56041,WY,Uinta,0.797170046,0.716777369,0.905408625
56043,WY,Washakie,1.281229981,1.011250158,0.824790857
56045,WY,Weston,0.438276114,0.570694821,0.422059651
